Curso;Unidade de execução;Turno;Turma;Inscritos no turno;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala
MIG;Fundamentos de Governação das Tecnologias de Informação;03203TP03;MIG-A1;58;Qua;11:00:00;12:30:00;26/10/2022;Sala Aulas Mestrado;B2.01;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MIG;Fundamentos de Governação das Tecnologias de Informação;03203TP03;MIG-A1;58;Qua;14:30:00;17:30:00;19/10/2022;Sala Aulas Mestrado;2,00E+06;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIG;Fundamentos de Governação das Tecnologias de Informação;03203TP03;MIG-A1;58;Sáb;09:30:00;12:30:00;10/09/2022;Sala Aulas Mestrado;Auditório B2.04;192;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MIG;Fundamentos de Governação das Tecnologias de Informação;03203TP03;MIG-A1;58;Ter;10:00:00;13:00:00;15/11/2022;Sala Aulas Mestrado;AA2.26;38;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIG;Fundamentos de Governação das Tecnologias de Informação;03203TP03;MIG-A1;58;Ter;09:00:00;12:00:00;08/11/2022;Sala Aulas Mestrado;C4.01;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MIG;Fundamentos de Governação das Tecnologias de Informação;03203TP03;MIG-A1;58;Qui;15:30:00;17:30:00;06/10/2022;Sala Aulas Mestrado;C6.02;40;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MIG;Fundamentos de Governação das Tecnologias de Informação;03203TP03;MIG-A1;58;Qua;14:00:00;16:00:00;30/11/2022;Sala Aulas Mestrado;Auditório B2.03;180;Horário sala visível portal público, videoconferencia
MIG;Fundamentos de Governação das Tecnologias de Informação;03203TP03;MIG-A1;58;Sex;13:00:00;14:30:00;18/11/2022;Sala Aulas Mestrado;C4.02;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MIG;Fundamentos de Governação das Tecnologias de Informação;03203TP03;MIG-A1;58;Sáb;08:30:00;13:30:00;03/12/2022;Sala Aulas Mestrado;1,00E+07;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIG;Fundamentos de Governação das Tecnologias de Informação;03203TP03;MIG-A1;58;Qua;10:00:00;13:00:00;16/11/2022;Sala Aulas Mestrado;C6.01;54;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MIG;Fundamentos de Governação das Tecnologias de Informação;03203TP03;MIG-A1;58;Qua;16:00:00;18:00:00;28/09/2022;Sala Aulas Mestrado;AA3.30;24;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIG;Fundamentos de Governação das Tecnologias de Informação;03203TP03;MIG-A1;58;Sáb;09:00:00;12:00:00;08/10/2022;Sala Aulas Mestrado;1,00E+04;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MPSO;Desenvolvimento de Competências Profissionais;M8219TP04;MPSO-A1;44;Qui;08:00:00;12:30:00;20/10/2022;Sala Aulas Mestrado;1,00E+05;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MPSO;Desenvolvimento de Competências Profissionais;M8219TP04;MPSO-A1;44;Sáb;16:30:00;18:00:00;03/09/2022;Sala Aulas Mestrado;B2.02;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MPSO;Desenvolvimento de Competências Profissionais;M8219TP04;MPSO-A1;44;Seg;18:30:00;20:30:00;12/09/2022;Sala Aulas Mestrado;AA2.29;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MPSO;Desenvolvimento de Competências Profissionais;M8219TP04;MPSO-A1;44;Seg;18:00:00;19:00:00;31/10/2022;Sala Aulas Mestrado;C4.05;32;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MPSO;Desenvolvimento de Competências Profissionais;M8219TP04;MPSO-A1;44;Sex;11:00:00;13:00:00;25/11/2022;Sala de Aulas normal;D1.02;27;Horário sala visível portal público, Laboratório de Informática
MPSO;Desenvolvimento de Competências Profissionais;M8219TP04;MPSO-A1;44;Seg;13:30:00;15:00:00;19/09/2022;Sala Aulas Mestrado;Auditório 0NE03 - Mário Murteira;89;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MPSO;Desenvolvimento de Competências Profissionais;M8219TP04;MPSO-A1;44;Sáb;09:00:00;12:00:00;10/09/2022;Sala Aulas Mestrado;C4.02;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MPSO;Desenvolvimento de Competências Profissionais;M8219TP04;MPSO-A1;44;Qui;15:30:00;17:00:00;17/11/2022;Sala Aulas Mestrado;AA2.28;30;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MPSO;Desenvolvimento de Competências Profissionais;M8219TP04;MPSO-A1;44;Ter;13:30:00;15:00:00;27/09/2022;Sala Aulas Mestrado;Auditório Afonso de Barros;80;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MPSO;Desenvolvimento de Competências Profissionais;M8219TP04;MPSO-A1;44;Seg;19:00:00;20:30:00;07/11/2022;Sala de Aulas normal;B3.02;60;Arq 2, Horário sala visível portal público, Sala de Arquitectura
MG, MGE;Seminário de Investigação em Gestão;01796S09;MGEB2;23;Qui;16:00:00;20:00:00;29/09/2022;Sala Aulas Mestrado Plus;Auditório Silva Leal;54;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI, MIG;Gestão do Conhecimento e Cultura Organizacional;M8683T03;MIG-A1;58;Ter;14:00:00;16:00:00;04/10/2022;Sala Aulas Mestrado;D1.07;27;BYOD (Bring Your Own Device), Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI, MIG;Gestão do Conhecimento e Cultura Organizacional;M8683T03;MIG-A1;58;Ter;08:00:00;11:00:00;29/11/2022;Sala Aulas Mestrado;1,00E+07;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI, MIG;Gestão do Conhecimento e Cultura Organizacional;M8683T03;MIG-A1;58;Sex;13:30:00;15:00:00;18/11/2022;Sala Aulas Mestrado;Auditório 0NE03 - Mário Murteira;89;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI, MIG;Gestão do Conhecimento e Cultura Organizacional;M8683T03;MIG-A1;58;Seg;08:30:00;13:30:00;14/11/2022;Sala Aulas Mestrado;1,00E+08;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI, MIG;Gestão do Conhecimento e Cultura Organizacional;M8683T03;MIG-A1;58;Qua;16:00:00;20:00:00;14/09/2022;Sala Aulas Mestrado;AA3.26;30;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI, MIG;Gestão do Conhecimento e Cultura Organizacional;M8683T03;MIG-A1;58;Qua;18:00:00;19:30:00;19/10/2022;Sala Aulas Mestrado;1,00E+03;52;Horário sala visível portal público, Sala de Aulas normal
MEI, MIG;Gestão do Conhecimento e Cultura Organizacional;M8683T03;MIG-A1;58;Qui;18:00:00;20:00:00;17/11/2022;Sala Aulas Mestrado;C4.08;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MGRHCO;Sistemas de Recursos Humanos e Gestão de Recompensas;02892TP02;MGRHCOA2, MGRHCOA1;38;Qua;10:00:00;13:00:00;23/11/2022;Sala Aulas Mestrado;Auditório B2.04;192;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MGRHCO;Sistemas de Recursos Humanos e Gestão de Recompensas;02892TP02;MGRHCOA2, MGRHCOA1;38;Seg;10:30:00;12:00:00;14/11/2022;Laboratório de Informática;Auditório B2.04;192;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MGRHCO;Sistemas de Recursos Humanos e Gestão de Recompensas;02892TP02;MGRHCOA2, MGRHCOA1;38;Sáb;14:30:00;16:00:00;05/11/2022;Sala Aulas Mestrado;C5.09;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MGRHCO;Sistemas de Recursos Humanos e Gestão de Recompensas;02892TP02;MGRHCOA2, MGRHCOA1;38;Seg;18:30:00;20:30:00;12/09/2022;Sala Aulas Mestrado;2,00E+08;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MGRHCO;Sistemas de Recursos Humanos e Gestão de Recompensas;02892TP02;MGRHCOA2, MGRHCOA1;38;Qua;08:00:00;09:30:00;14/12/2022;Sala Aulas Mestrado;B3.03;60;Arq 3, Horário sala visível portal público, Sala de Arquitectura
MGRHCO;Sistemas de Recursos Humanos e Gestão de Recompensas;02892TP02;MGRHCOA2, MGRHCOA1;38;Ter;16:00:00;20:00:00;11/10/2022;Laboratório de Informática;Auditório B1.04;192;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MGRHCO;Sistemas de Recursos Humanos e Gestão de Recompensas;02892TP02;MGRHCOA2, MGRHCOA1;38;Ter;16:00:00;18:00:00;27/09/2022;Sala Aulas Mestrado;C6.08;56;BYOD (Bring Your Own Device), Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MGRHCO;Sistemas de Recursos Humanos e Gestão de Recompensas;02892TP02;MGRHCOA2, MGRHCOA1;38;Ter;18:00:00;21:00:00;06/12/2022;Sala Aulas Mestrado;2,00E+06;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MGRHCO;Sistemas de Recursos Humanos e Gestão de Recompensas;02892TP02;MGRHCOA2, MGRHCOA1;38;Qui;17:30:00;19:00:00;13/10/2022;Sala Aulas Mestrado;Auditório B2.03;180;Horário sala visível portal público, videoconferencia
MGRHCO;Sistemas de Recursos Humanos e Gestão de Recompensas;02892TP02;MGRHCOA2, MGRHCOA1;38;Seg;18:00:00;19:00:00;14/11/2022;Sala Aulas Mestrado;C4.08;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MGRHCO;Sistemas de Recursos Humanos e Gestão de Recompensas;02892TP02;MGRHCOA2, MGRHCOA1;38;Sex;14:30:00;17:30:00;16/09/2022;Sala Aulas Mestrado;C4.02;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MGRHCO;Sistemas de Recursos Humanos e Gestão de Recompensas;02892TP02;MGRHCOA2, MGRHCOA1;38;Ter;19:00:00;20:30:00;27/09/2022;Sala Aulas Mestrado;D1.10;20;Horário sala visível portal público, Laboratório de Informática
MGRHCO;Sistemas de Recursos Humanos e Gestão de Recompensas;02892TP02;MGRHCOA2, MGRHCOA1;38;Sáb;17:00:00;20:00:00;08/10/2022;Sala Aulas Mestrado;C4.08;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MGRHCO;Sistemas de Recursos Humanos e Gestão de Recompensas;02892TP02;MGRHCOA2, MGRHCOA1;38;Seg;18:00:00;19:30:00;19/09/2022;Sala Aulas Mestrado;Auditório B2.04;192;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MGRHCO;Sistemas de Recursos Humanos e Gestão de Recompensas;02892TP02;MGRHCOA2, MGRHCOA1;38;Sáb;16:00:00;20:00:00;08/10/2022;Sala Aulas Mestrado;B3.01;60;Arq 1, Horário sala visível portal público, Sala de Arquitectura
MGRHCO;Sistemas de Recursos Humanos e Gestão de Recompensas;02892TP02;MGRHCOA2, MGRHCOA1;38;Qui;10:30:00;12:00:00;24/11/2022;Sala Aulas Mestrado;1,00E+06;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MGRHCO;Sistemas de Recursos Humanos e Gestão de Recompensas;02892TP02;MGRHCOA2, MGRHCOA1;38;Sex;14:30:00;17:30:00;04/11/2022;Sala Aulas Mestrado;AA2.28;30;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MGRHCO;Sistemas de Recursos Humanos e Gestão de Recompensas;02892TP02;MGRHCOA2, MGRHCOA1;38;Sex;15:00:00;16:30:00;23/09/2022;Sala Aulas Mestrado;2,00E+06;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEInt;Antropologia, Cidadania e Direitos Humanos;02073TP03;MEIA2;33;Qui;18:00:00;19:30:00;24/11/2022;Sala Aulas Mestrado;B3.06;60;Arq 6, Horário sala visível portal público, Sala de Arquitectura
MEInt;Antropologia, Cidadania e Direitos Humanos;02073TP03;MEIA2;33;Ter;16:00:00;17:30:00;15/11/2022;Sala Aulas Mestrado;AA3.29;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEInt;Antropologia, Cidadania e Direitos Humanos;02073TP03;MEIA2;33;Seg;18:30:00;21:30:00;05/12/2022;Sala Aulas Mestrado;AA3.40;32;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEInt;Antropologia, Cidadania e Direitos Humanos;02073TP03;MEIA2;33;Qua;14:00:00;18:00:00;14/09/2022;Sala Aulas Mestrado;AA3.26;30;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEInt;Antropologia, Cidadania e Direitos Humanos;02073TP03;MEIA2;33;Qua;18:00:00;21:00:00;02/11/2022;Sala Aulas Mestrado;Auditório B2.03;180;Horário sala visível portal público, videoconferencia
MEInt;Antropologia, Cidadania e Direitos Humanos;02073TP03;MEIA2;33;Qua;11:00:00;13:00:00;16/11/2022;Sala Aulas Mestrado;AA3.28;48;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEInt;Antropologia, Cidadania e Direitos Humanos;02073TP03;MEIA2;33;Qui;18:30:00;20:00:00;15/09/2022;Sala Aulas Mestrado;C6.02;40;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MEInt;Antropologia, Cidadania e Direitos Humanos;02073TP03;MEIA2;33;Qui;14:00:00;17:00:00;15/12/2022;Sala Aulas Mestrado;AA3.25;38;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEInt;Antropologia, Cidadania e Direitos Humanos;02073TP03;MEIA2;33;Sáb;19:30:00;21:00:00;01/10/2022;Sala Aulas Mestrado;AA2.23;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala NEE, Sala de Aulas normal
MEInt;Antropologia, Cidadania e Direitos Humanos;02073TP03;MEIA2;33;Seg;14:00:00;18:00:00;03/10/2022;Sala Aulas Mestrado;AA2.29;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MG;Contabilidade Avançada;M8488TP03;MGA3;45;Ter;21:00:00;22:30:00;25/10/2022;Sala Aulas Mestrado;B3.01;60;Arq 1, Horário sala visível portal público, Sala de Arquitectura
MG;Contabilidade Avançada;M8488TP03;MGA3;45;Sex;11:00:00;13:00:00;28/10/2022;Sala Aulas Mestrado Plus;B3.01;60;Arq 1, Horário sala visível portal público, Sala de Arquitectura
MG;Contabilidade Avançada;M8488TP03;MGA3;45;Ter;11:00:00;14:00:00;29/11/2022;Sala Aulas Mestrado Plus;D1.04;23;Horário sala visível portal público, Laboratório de Informática
MG;Contabilidade Avançada;M8488TP03;MGA3;45;Sáb;17:30:00;19:30:00;01/10/2022;Sala Aulas Mestrado Plus;Auditório 0NE03 - Mário Murteira;89;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MG;Contabilidade Avançada;M8488TP03;MGA3;45;Qua;20:00:00;22:00:00;14/09/2022;Sala Aulas Mestrado Plus;B3.04;60;Arq 4, Horário sala visível portal público, Sala de Arquitectura
MG;Contabilidade Avançada;M8488TP03;MGA3;45;Seg;15:00:00;16:30:00;24/10/2022;Sala Aulas Mestrado;0S01;41;Horário sala visível portal público, Laboratório de Informática
MG;Contabilidade Avançada;M8488TP03;MGA3;45;Sáb;15:00:00;16:30:00;29/10/2022;Sala Aulas Mestrado Plus;B3.03;60;Arq 3, Horário sala visível portal público, Sala de Arquitectura
MG;Contabilidade Avançada;M8488TP03;MGA3;45;Sáb;17:00:00;20:00:00;12/11/2022;Sala Aulas Mestrado Plus;C3.01;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MG;Contabilidade Avançada;M8488TP03;MGA3;45;Sex;09:00:00;13:00:00;02/12/2022;Sala Aulas Mestrado Plus;2,00E+05;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MG;Contabilidade Avançada;M8488TP03;MGA3;45;Ter;18:30:00;20:30:00;15/11/2022;Sala Aulas Mestrado Plus;C6.07;56;BYOD (Bring Your Own Device), Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MG;Contabilidade Avançada;M8488TP03;MGA3;45;Sáb;20:00:00;21:00:00;10/09/2022;Sala Aulas Mestrado Plus;C2.02;34;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MG;Contabilidade Avançada;M8488TP03;MGA3;45;Sex;18:30:00;21:30:00;09/12/2022;Sala Aulas Mestrado Plus;AA2.29;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MG;Contabilidade Avançada;M8488TP03;MGA3;45;Sex;14:00:00;16:00:00;25/11/2022;Sala Aulas Mestrado Plus;C4.07;68;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MG;Contabilidade Avançada;M8488TP03;MGA3;45;Seg;20:00:00;21:30:00;17/10/2022;Sala Aulas Mestrado Plus;C3.02;34;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MG;Contabilidade Avançada;M8488TP03;MGA3;45;Qua;09:30:00;12:30:00;16/11/2022;Sala Aulas Mestrado Plus;C6.10;84;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MG;Contabilidade Avançada;M8488TP03;MGA3;45;Sáb;14:30:00;17:30:00;15/10/2022;Sala Aulas Mestrado Plus;B3.06;60;Arq 6, Horário sala visível portal público, Sala de Arquitectura
MG;Contabilidade Avançada;M8488TP03;MGA3;45;Qua;19:30:00;21:30:00;14/12/2022;Sala Aulas Mestrado Plus;Auditório 2;129;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MG;Contabilidade Avançada;M8488TP03;MGA3;45;Sáb;13:30:00;15:30:00;24/09/2022;Sala Aulas Mestrado Plus;B3.05;60;Arq 5, Arq 9, Horário sala visível portal público, Sala de Arquitectura
MG;Contabilidade Avançada;M8488TP03;MGA3;45;Ter;09:00:00;13:00:00;15/11/2022;Sala Aulas Mestrado Plus;C6.02;40;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MG;Contabilidade Avançada;M8488TP03;MGA3;45;Qua;13:30:00;15:00:00;16/11/2022;Sala Aulas Mestrado Plus;B2.02;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
METI;Redes Ópticas;03208TP01;METI-A1;24;Sex;13:00:00;16:00:00;02/09/2022;Sala Aulas Mestrado;AA3.29;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
METI;Redes Ópticas;03208TP01;METI-A1;24;Qui;15:00:00;16:30:00;03/11/2022;Sala Aulas Mestrado;1,00E+05;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
METI;Redes Ópticas;03208TP01;METI-A1;24;Qui;10:00:00;13:00:00;29/09/2022;Sala Aulas Mestrado;C4.06;70;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
METI;Redes Ópticas;03208TP01;METI-A1;24;Seg;11:00:00;12:30:00;05/09/2022;Sala Aulas Mestrado;B3.04;60;Arq 4, Horário sala visível portal público, Sala de Arquitectura
METI;Redes Ópticas;03208TP01;METI-A1;24;Ter;13:00:00;15:00:00;11/10/2022;Sala Aulas Mestrado;D1.14;27;Horário sala visível portal público, Laboratório de Informática
METI;Redes Ópticas;03208TP01;METI-A1;24;Ter;20:30:00;22:00:00;13/09/2022;Sala Aulas Mestrado;Auditório B2.03;180;Horário sala visível portal público, videoconferencia
METI;Redes Ópticas;03208TP01;METI-A1;24;Seg;11:00:00;13:00:00;14/11/2022;Sala Aulas Mestrado;Auditório B2.04;192;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
METI;Redes Ópticas;03208TP01;METI-A1;24;Sex;16:00:00;18:00:00;28/10/2022;Sala Aulas Mestrado;AA2.29;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
METI;Redes Ópticas;03208TP01;METI-A1;24;Seg;08:00:00;12:30:00;05/09/2022;Sala Aulas Mestrado;1,00E+03;52;Horário sala visível portal público, Sala de Aulas normal
METI;Redes Ópticas;03208TP01;METI-A1;24;Qui;18:00:00;19:30:00;12/01/2023;Sala Aulas Mestrado;C4.08;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
METI;Redes Ópticas;03208TP01;METI-A1;24;Sáb;17:30:00;19:00:00;05/11/2022;Sala Aulas Mestrado;D1.04;23;Horário sala visível portal público, Laboratório de Informática
METI;Redes Ópticas;03208TP01;METI-A1;24;Seg;13:00:00;16:00:00;05/09/2022;Sala Aulas Mestrado;C4.07;68;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
METI;Redes Ópticas;03208TP01;METI-A1;24;Sáb;16:00:00;20:00:00;15/10/2022;Sala Aulas Mestrado;Auditório B2.03;180;Horário sala visível portal público, videoconferencia
METI;Redes Ópticas;03208TP01;METI-A1;24;Sex;19:30:00;21:00:00;09/12/2022;Sala Aulas Mestrado;2,00E+03;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
METI;Redes Ópticas;03208TP01;METI-A1;24;Sáb;08:30:00;13:30:00;17/09/2022;Sala Aulas Mestrado;D1.06;28;Horário sala visível portal público, Laboratório de Informática
METI;Redes Ópticas;03208TP01;METI-A1;24;Ter;14:00:00;16:00:00;27/09/2022;Sala Aulas Mestrado;D1.03;20;Horário sala visível portal público, Laboratório de Informática
METI;Redes Ópticas;03208TP01;METI-A1;24;Ter;15:00:00;16:30:00;18/10/2022;Sala Aulas Mestrado;1,00E+03;52;Horário sala visível portal público, Sala de Aulas normal
METI;Redes Ópticas;03208TP01;METI-A1;24;Seg;11:00:00;14:00:00;14/11/2022;Sala Aulas Mestrado;Auditório C1.03;70;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
METI;Redes Ópticas;03208TP01;METI-A1;24;Qua;13:00:00;14:30:00;21/09/2022;Sala Aulas Mestrado;Auditório 1;129;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
METI;Redes Ópticas;03208TP01;METI-A1;24;Seg;18:30:00;20:30:00;12/09/2022;Sala Aulas Mestrado;C3.02;34;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
METI;Redes Ópticas;03208TP01;METI-A1;24;Sáb;13:00:00;15:00:00;22/10/2022;Sala Aulas Mestrado;AA3.40;32;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
METI;Redes Ópticas;03208TP01;METI-A1;24;Sex;14:00:00;18:00:00;25/11/2022;Sala Aulas Mestrado;Auditório C1.03;70;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
METI;Redes Ópticas;03208TP01;METI-A1;24;Sex;08:30:00;13:30:00;25/11/2022;Sala Aulas Mestrado;0S02;41;Horário sala visível portal público, Laboratório de Informática
METI;Redes Ópticas;03208TP01;METI-A1;24;Ter;14:00:00;17:00:00;13/09/2022;Sala Aulas Mestrado;2,00E+03;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MSIAD;Análise de Dados para Business Intelligence;01113PL02;MSIAD-A1;38;Sáb;19:30:00;21:30:00;17/09/2022;BYOD (Bring Your Own Device);Auditório B1.03;204;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MSIAD;Análise de Dados para Business Intelligence;01113PL02;MSIAD-A1;38;Sáb;17:00:00;19:00:00;15/10/2022;BYOD (Bring Your Own Device);C3.01;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MSIAD;Análise de Dados para Business Intelligence;01113PL02;MSIAD-A1;38;Qua;09:00:00;11:00:00;28/09/2022;BYOD (Bring Your Own Device);C6.01;54;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
