Curso;Unidade de execução;Turno;Turma;Inscritos no turno;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;16:00:00;17:30:00;13/12/2022;Sala Aulas Mestrado;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;16:00:00;17:30:00;06/12/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;16:00:00;17:30:00;29/11/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;16:00:00;17:30:00;22/11/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;16:00:00;17:30:00;15/11/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;16:00:00;17:30:00;08/11/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;16:00:00;17:30:00;25/10/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;16:00:00;17:30:00;18/10/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;16:00:00;17:30:00;11/10/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;16:00:00;17:30:00;04/10/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;16:00:00;17:30:00;27/09/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;16:00:00;17:30:00;20/09/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;14:30:00;16:00:00;13/12/2022;Sala Aulas Mestrado;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;14:30:00;16:00:00;06/12/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;14:30:00;16:00:00;29/11/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;14:30:00;16:00:00;22/11/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;14:30:00;16:00:00;15/11/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;14:30:00;16:00:00;08/11/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;14:30:00;16:00:00;25/10/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;14:30:00;16:00:00;18/10/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;14:30:00;16:00:00;11/10/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;14:30:00;16:00:00;04/10/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;14:30:00;16:00:00;27/09/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;14:30:00;16:00:00;20/09/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;13:00:00;14:30:00;13/12/2022;Sala Aulas Mestrado;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;13:00:00;14:30:00;06/12/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;13:00:00;14:30:00;29/11/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;13:00:00;14:30:00;22/11/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;13:00:00;14:30:00;15/11/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;13:00:00;14:30:00;08/11/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;13:00:00;14:30:00;25/10/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;13:00:00;14:30:00;18/10/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;13:00:00;14:30:00;11/10/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;13:00:00;14:30:00;04/10/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;13:00:00;14:30:00;27/09/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MIA;Arquitectura III;L2245PL01;ARQ-B2, ARQ-B1;25;Ter;13:00:00;14:30:00;20/09/2022;Arq 1;B3.01;87.0;Sala de Arquitectura, Arq 1, Horário sala visível portal público
MSS;Dissertação em Serviço Social;00618S01;MSSB1;39;Qua;20:30:00;22:30:00;09/11/2022;Sala Aulas Mestrado;C5.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MSS;Dissertação em Serviço Social;00618S01;MSSB1;39;Qua;20:30:00;22:30:00;02/11/2022;Sala Aulas Mestrado;C5.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MSS;Dissertação em Serviço Social;00618S01;MSSB1;39;Qua;20:30:00;22:30:00;26/10/2022;Sala Aulas Mestrado;C5.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MSS;Dissertação em Serviço Social;00618S01;MSSB1;39;Qua;20:30:00;22:30:00;19/10/2022;Sala Aulas Mestrado;C5.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MSS;Dissertação em Serviço Social;00618S01;MSSB1;39;Qua;20:30:00;22:30:00;28/09/2022;Sala Aulas Mestrado;C5.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MAH;Política Internacional e Geopolítica;PIGeoTP01;MAHA1;52;Qua;20:30:00;22:30:00;30/11/2022;Sala Aulas Mestrado;AA2.29;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MAH;Política Internacional e Geopolítica;PIGeoTP01;MAHA1;52;Qua;20:30:00;22:30:00;23/11/2022;Sala Aulas Mestrado;AA2.29;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MAH;Política Internacional e Geopolítica;PIGeoTP01;MAHA1;52;Qua;20:30:00;22:30:00;16/11/2022;Sala Aulas Mestrado;AA2.29;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MAH;Política Internacional e Geopolítica;PIGeoTP01;MAHA1;52;Qua;20:30:00;22:30:00;09/11/2022;Sala Aulas Mestrado;AA2.29;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MAH;Política Internacional e Geopolítica;PIGeoTP01;MAHA1;52;Qua;20:30:00;22:30:00;02/11/2022;Sala Aulas Mestrado;AA2.29;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MAH;Política Internacional e Geopolítica;PIGeoTP01;MAHA1;52;Qua;20:30:00;22:30:00;26/10/2022;Sala Aulas Mestrado;AA2.29;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MAH;Política Internacional e Geopolítica;PIGeoTP01;MAHA1;52;Qua;20:30:00;22:30:00;19/10/2022;Sala Aulas Mestrado;AA2.29;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MAH;Política Internacional e Geopolítica;PIGeoTP01;MAHA1;52;Qua;20:30:00;22:30:00;12/10/2022;Sala Aulas Mestrado;AA2.29;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MAH;Política Internacional e Geopolítica;PIGeoTP01;MAHA1;52;Qua;20:30:00;22:30:00;28/09/2022;Sala Aulas Mestrado;AA2.29;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MCD;Sistemas de Controlo de Gestão Aplicados;03679TP02;MCDB1;33;Seg;18:00:00;19:30:00;10/10/2022;Sala Aulas Mestrado;1,00E+03;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MCD;Sistemas de Controlo de Gestão Aplicados;03679TP02;MCDB1;33;Seg;18:00:00;19:30:00;03/10/2022;Sala Aulas Mestrado;1,00E+03;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MCD;Sistemas de Controlo de Gestão Aplicados;03679TP02;MCDB1;33;Seg;18:00:00;19:30:00;26/09/2022;Sala Aulas Mestrado;1,00E+03;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MCD;Sistemas de Controlo de Gestão Aplicados;03679TP02;MCDB1;33;Seg;18:00:00;19:30:00;19/09/2022;Sala Aulas Mestrado;1,00E+03;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MCD;Sistemas de Controlo de Gestão Aplicados;03679TP02;MCDB1;33;Seg;18:00:00;20:00:00;17/10/2022;Sala Aulas Mestrado;1,00E+03;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MCD;Sistemas de Controlo de Gestão Aplicados;03679TP02;MCDB1;33;Seg;19:30:00;21:00:00;10/10/2022;Sala Aulas Mestrado;1,00E+03;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MCD;Sistemas de Controlo de Gestão Aplicados;03679TP02;MCDB1;33;Seg;19:30:00;21:00:00;03/10/2022;Sala Aulas Mestrado;1,00E+03;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MCD;Sistemas de Controlo de Gestão Aplicados;03679TP02;MCDB1;33;Seg;19:30:00;21:00:00;26/09/2022;Sala Aulas Mestrado;1,00E+03;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MCD;Sistemas de Controlo de Gestão Aplicados;03679TP02;MCDB1;33;Seg;19:30:00;21:00:00;19/09/2022;Sala Aulas Mestrado;1,00E+03;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Seg;14:30:00;16:00:00;31/10/2022;Sala Aulas Mestrado;B2.01;52.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Seg;13:00:00;14:30:00;31/10/2022;Sala Aulas Mestrado;B2.01;52.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Ter;14:30:00;16:00:00;22/11/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Ter;14:30:00;16:00:00;15/11/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Ter;14:30:00;16:00:00;08/11/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Ter;13:00:00;14:30:00;22/11/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Ter;13:00:00;14:30:00;15/11/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Ter;13:00:00;14:30:00;08/11/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Qui;14:30:00;16:00:00;24/11/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Qui;14:30:00;16:00:00;17/11/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Qui;14:30:00;16:00:00;10/11/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Qui;14:30:00;16:00:00;03/11/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Qui;13:00:00;14:30:00;24/11/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Qui;13:00:00;14:30:00;17/11/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Qui;13:00:00;14:30:00;10/11/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MG;Análise de Dados (2.º Ciclo);M3505TP04;MGA1;47;Qui;13:00:00;14:30:00;03/11/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MCD;Reconhecimento de Padrões;03676TP02;MCDA1;37;Qua;19:30:00;21:00:00;07/12/2022;BYOD (Bring Your Own Device);D1.07;27.0;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público
MCD;Reconhecimento de Padrões;03676TP02;MCDA1;37;Qua;19:30:00;21:00:00;30/11/2022;BYOD (Bring Your Own Device);D1.07;27.0;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público
MCD;Reconhecimento de Padrões;03676TP02;MCDA1;37;Qua;19:30:00;21:00:00;23/11/2022;BYOD (Bring Your Own Device);D1.07;27.0;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público
MCD;Reconhecimento de Padrões;03676TP02;MCDA1;37;Qua;19:30:00;21:00:00;16/11/2022;BYOD (Bring Your Own Device);D1.07;27.0;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público
MCD;Reconhecimento de Padrões;03676TP02;MCDA1;37;Qua;18:00:00;20:00:00;14/12/2022;BYOD (Bring Your Own Device);D1.07;27.0;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público
MCD;Reconhecimento de Padrões;03676TP02;MCDA1;37;Qua;18:00:00;19:30:00;07/12/2022;BYOD (Bring Your Own Device);D1.07;27.0;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público
MCD;Reconhecimento de Padrões;03676TP02;MCDA1;37;Qua;18:00:00;19:30:00;30/11/2022;BYOD (Bring Your Own Device);D1.07;27.0;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público
MCD;Reconhecimento de Padrões;03676TP02;MCDA1;37;Qua;18:00:00;19:30:00;23/11/2022;BYOD (Bring Your Own Device);D1.07;27.0;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público
MCD;Reconhecimento de Padrões;03676TP02;MCDA1;37;Qua;18:00:00;19:30:00;16/11/2022;BYOD (Bring Your Own Device);D1.07;27.0;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público
MA;Teoria Antropológica: Explicação e Interpretação;04033TP01;MA-A1;33;Qua;20:00:00;22:00:00;07/12/2022;Sala Aulas Mestrado;AA2.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
MA;Teoria Antropológica: Explicação e Interpretação;04033TP01;MA-A1;33;Qua;20:00:00;22:00:00;30/11/2022;Sala Aulas Mestrado;AA2.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
MA;Teoria Antropológica: Explicação e Interpretação;04033TP01;MA-A1;33;Qua;20:00:00;22:00:00;23/11/2022;Sala Aulas Mestrado;AA2.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
MA;Teoria Antropológica: Explicação e Interpretação;04033TP01;MA-A1;33;Qua;20:00:00;22:00:00;16/11/2022;Sala Aulas Mestrado;AA2.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
MA;Teoria Antropológica: Explicação e Interpretação;04033TP01;MA-A1;33;Qua;20:00:00;22:00:00;09/11/2022;Sala Aulas Mestrado;AA2.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
MA;Teoria Antropológica: Explicação e Interpretação;04033TP01;MA-A1;33;Qua;20:00:00;22:00:00;02/11/2022;Sala Aulas Mestrado;AA2.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
MA;Teoria Antropológica: Explicação e Interpretação;04033TP01;MA-A1;33;Qua;20:00:00;22:00:00;26/10/2022;Sala Aulas Mestrado;AA2.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
MA;Teoria Antropológica: Explicação e Interpretação;04033TP01;MA-A1;33;Qua;20:00:00;22:00:00;19/10/2022;Sala Aulas Mestrado;AA2.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
MA;Teoria Antropológica: Explicação e Interpretação;04033TP01;MA-A1;33;Qua;20:00:00;22:00:00;12/10/2022;Sala Aulas Mestrado;AA2.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
MA;Teoria Antropológica: Explicação e Interpretação;04033TP01;MA-A1;33;Qua;20:00:00;22:00:00;28/09/2022;Sala Aulas Mestrado;AA2.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
MES;Educação ao Longo da Vida;00505TP01;MESA1;51;Sex;18:00:00;20:00:00;02/12/2022;Sala Aulas Mestrado;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MES;Educação ao Longo da Vida;00505TP01;MESA1;51;Sex;18:00:00;20:00:00;18/11/2022;Sala Aulas Mestrado;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MES;Educação ao Longo da Vida;00505TP01;MESA1;51;Sex;18:00:00;20:00:00;11/11/2022;Sala Aulas Mestrado;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MES;Educação ao Longo da Vida;00505TP01;MESA1;51;Sex;18:00:00;20:00:00;04/11/2022;Sala Aulas Mestrado;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MES;Educação ao Longo da Vida;00505TP01;MESA1;51;Sex;18:00:00;20:00:00;28/10/2022;Sala Aulas Mestrado;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MES;Educação ao Longo da Vida;00505TP01;MESA1;51;Sex;18:00:00;20:00:00;21/10/2022;Sala Aulas Mestrado;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MES;Educação ao Longo da Vida;00505TP01;MESA1;51;Sex;18:00:00;20:00:00;14/10/2022;Sala Aulas Mestrado;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MES;Educação ao Longo da Vida;00505TP01;MESA1;51;Sex;18:00:00;20:00:00;07/10/2022;Sala Aulas Mestrado;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MES;Educação ao Longo da Vida;00505TP01;MESA1;51;Sex;18:00:00;20:00:00;30/09/2022;Sala Aulas Mestrado;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MSIAD;Text Mining;02870T01;MSIAD-B2, MSIAD-B1;42;Seg;19:30:00;21:00:00;10/10/2022;Sala de Aulas normal;C5.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MSIAD;Text Mining;02870T01;MSIAD-B2, MSIAD-B1;42;Seg;19:30:00;21:00:00;03/10/2022;Sala de Aulas normal;C5.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MSIAD;Text Mining;02870T01;MSIAD-B2, MSIAD-B1;42;Seg;19:30:00;21:00:00;26/09/2022;Sala de Aulas normal;C5.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MSIAD;Text Mining;02870T01;MSIAD-B2, MSIAD-B1;42;Seg;19:30:00;21:00:00;19/09/2022;Sala de Aulas normal;C5.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MSIAD;Text Mining;02870T01;MSIAD-B2, MSIAD-B1;42;Seg;18:00:00;19:30:00;10/10/2022;Sala de Aulas normal;C5.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MSIAD;Text Mining;02870T01;MSIAD-B2, MSIAD-B1;42;Seg;18:00:00;19:30:00;03/10/2022;Sala de Aulas normal;C5.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MSIAD;Text Mining;02870T01;MSIAD-B2, MSIAD-B1;42;Seg;18:00:00;19:30:00;26/09/2022;Sala de Aulas normal;C5.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MSIAD;Text Mining;02870T01;MSIAD-B2, MSIAD-B1;42;Seg;18:00:00;19:30:00;19/09/2022;Sala de Aulas normal;C5.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MIA;Comunicação Visual II;03829TP01;ARQ-C3, ARQ-C2, ARQ-C1;38;Ter;11:00:00;12:30:00;13/12/2022;Sala de Aulas normal;Auditório C1.03;70.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MIA;Comunicação Visual II;03829TP01;ARQ-C3, ARQ-C2, ARQ-C1;38;Ter;11:00:00;12:30:00;06/12/2022;Sala de Aulas normal;Auditório C1.03;70.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MIA;Comunicação Visual II;03829TP01;ARQ-C3, ARQ-C2, ARQ-C1;38;Ter;11:00:00;12:30:00;29/11/2022;Sala de Aulas normal;Auditório C1.03;70.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MIA;Comunicação Visual II;03829TP01;ARQ-C3, ARQ-C2, ARQ-C1;38;Ter;11:00:00;12:30:00;22/11/2022;Sala de Aulas normal;Auditório C1.03;70.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MIA;Comunicação Visual II;03829TP01;ARQ-C3, ARQ-C2, ARQ-C1;38;Ter;11:00:00;12:30:00;15/11/2022;Sala de Aulas normal;Auditório C1.03;70.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MIA;Comunicação Visual II;03829TP01;ARQ-C3, ARQ-C2, ARQ-C1;38;Ter;11:00:00;12:30:00;08/11/2022;Sala de Aulas normal;Auditório C1.04;60.0;Sala/anfiteatro aulas, Horário sala visível portal público
MIA;Comunicação Visual II;03829TP01;ARQ-C3, ARQ-C2, ARQ-C1;38;Ter;11:00:00;12:30:00;25/10/2022;Sala de Aulas normal;Auditório C1.04;60.0;Sala/anfiteatro aulas, Horário sala visível portal público
MIA;Comunicação Visual II;03829TP01;ARQ-C3, ARQ-C2, ARQ-C1;38;Ter;11:00:00;12:30:00;18/10/2022;Sala de Aulas normal;Auditório C1.04;60.0;Sala/anfiteatro aulas, Horário sala visível portal público
MIA;Comunicação Visual II;03829TP01;ARQ-C3, ARQ-C2, ARQ-C1;38;Ter;11:00:00;12:30:00;11/10/2022;Sala de Aulas normal;C6.07;56.0;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), videoconferencia, Horário sala visível portal público
MIA;Comunicação Visual II;03829TP01;ARQ-C3, ARQ-C2, ARQ-C1;38;Ter;11:00:00;12:30:00;04/10/2022;Sala de Aulas normal;Auditório C1.04;60.0;Sala/anfiteatro aulas, Horário sala visível portal público
MIA;Comunicação Visual II;03829TP01;ARQ-C3, ARQ-C2, ARQ-C1;38;Ter;11:00:00;12:30:00;27/09/2022;Sala de Aulas normal;Auditório C1.04;60.0;Sala/anfiteatro aulas, Horário sala visível portal público
MIA;Comunicação Visual II;03829TP01;ARQ-C3, ARQ-C2, ARQ-C1;38;Ter;11:00:00;12:30:00;20/09/2022;Sala de Aulas normal;Auditório C1.04;60.0;Sala/anfiteatro aulas, Horário sala visível portal público
MIA;Comunicação Visual II;03829TP01;ARQ-C3, ARQ-C2, ARQ-C1;38;Ter;09:30:00;11:00:00;13/12/2022;Sala de Aulas normal;Auditório C1.03;70.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MIA;Comunicação Visual II;03829TP01;ARQ-C3, ARQ-C2, ARQ-C1;38;Ter;09:30:00;11:00:00;06/12/2022;Sala de Aulas normal;Auditório C1.03;70.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MIA;Comunicação Visual II;03829TP01;ARQ-C3, ARQ-C2, ARQ-C1;38;Ter;09:30:00;11:00:00;29/11/2022;Sala de Aulas normal;Auditório C1.03;70.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
