Curso;Unidade de execução;Turno;Turma;Inscritos no turno;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL18;EI-PL-A2;36;Qua;19:30:00;21:00:00;07/12/2022;Laboratório de Informática;D1.02;27.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL18;EI-PL-A2;36;Qua;19:30:00;21:00:00;30/11/2022;Laboratório de Informática;D1.02;27.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL18;EI-PL-A2;36;Qua;19:30:00;21:00:00;23/11/2022;Laboratório de Informática;D1.02;27.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL18;EI-PL-A2;36;Qua;19:30:00;21:00:00;16/11/2022;Laboratório de Informática;D1.02;27.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL18;EI-PL-A2;36;Qua;19:30:00;21:00:00;09/11/2022;Laboratório de Informática;D1.02;27.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL18;EI-PL-A2;36;Qua;19:30:00;21:00:00;26/10/2022;Laboratório de Informática;D1.02;27.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL18;EI-PL-A2;36;Qua;19:30:00;21:00:00;19/10/2022;Laboratório de Informática;D1.02;27.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL18;EI-PL-A2;36;Qua;19:30:00;21:00:00;12/10/2022;Laboratório de Informática;D1.02;27.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL18;EI-PL-A2;36;Qua;21:00:00;22:30:00;14/12/2022;Lab ISTA;D1.02;27.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL18;EI-PL-A2;36;Qua;21:00:00;22:30:00;07/12/2022;Laboratório de Informática;D1.02;27.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL18;EI-PL-A2;36;Qua;21:00:00;22:30:00;30/11/2022;Laboratório de Informática;D1.02;27.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL18;EI-PL-A2;36;Qua;21:00:00;22:30:00;23/11/2022;Laboratório de Informática;D1.02;27.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL18;EI-PL-A2;36;Qua;21:00:00;22:30:00;16/11/2022;Laboratório de Informática;D1.02;27.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL18;EI-PL-A2;36;Qua;21:00:00;22:30:00;09/11/2022;Laboratório de Informática;D1.02;27.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL18;EI-PL-A2;36;Qua;21:00:00;22:30:00;26/10/2022;Laboratório de Informática;D1.02;27.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL18;EI-PL-A2;36;Qua;21:00:00;22:30:00;19/10/2022;Laboratório de Informática;D1.02;27.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL18;EI-PL-A2;36;Qua;21:00:00;22:30:00;12/10/2022;Laboratório de Informática;D1.02;27.0;Horário sala visível portal público, Laboratório de Informática
LG;Macroeconomia;L0236PL10;GiB1;25;Sex;11:00:00;12:30:00;02/12/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Sex;11:00:00;12:30:00;25/11/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Sex;11:00:00;12:30:00;18/11/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Sex;11:00:00;12:30:00;11/11/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Sex;11:00:00;12:30:00;04/11/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Sex;11:00:00;12:30:00;28/10/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Sex;11:00:00;12:30:00;21/10/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Sex;11:00:00;12:30:00;14/10/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Sex;11:00:00;12:30:00;07/10/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Sex;11:00:00;12:30:00;30/09/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Sex;11:00:00;12:30:00;23/09/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Sex;11:00:00;12:30:00;16/09/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Ter;09:30:00;11:00:00;29/11/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Ter;09:30:00;11:00:00;22/11/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Ter;09:30:00;11:00:00;15/11/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Ter;09:30:00;11:00:00;08/11/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Ter;09:30:00;11:00:00;25/10/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Ter;09:30:00;11:00:00;18/10/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Ter;09:30:00;11:00:00;11/10/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Ter;09:30:00;11:00:00;04/10/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Ter;09:30:00;11:00:00;27/09/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Ter;09:30:00;11:00:00;20/09/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LG;Macroeconomia;L0236PL10;GiB1;25;Ter;09:30:00;11:00:00;13/09/2022;Sala de Aulas normal;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Sex;08:00:00;09:30:00;09/12/2022;Sala de Aulas normal;AA3.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Sex;08:00:00;09:30:00;02/12/2022;Sala de Aulas normal;AA3.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Sex;08:00:00;09:30:00;25/11/2022;Sala de Aulas normal;AA3.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Sex;08:00:00;09:30:00;18/11/2022;Sala de Aulas normal;AA3.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Sex;08:00:00;09:30:00;11/11/2022;Sala de Aulas normal;AA3.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Sex;08:00:00;09:30:00;04/11/2022;Sala de Aulas normal;AA3.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Sex;08:00:00;09:30:00;28/10/2022;Sala de Aulas normal;AA3.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Sex;08:00:00;09:30:00;21/10/2022;Sala de Aulas normal;AA3.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Sex;08:00:00;09:30:00;14/10/2022;Sala de Aulas normal;AA3.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Sex;08:00:00;09:30:00;07/10/2022;Sala de Aulas normal;AA3.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Sex;08:00:00;09:30:00;30/09/2022;Sala de Aulas normal;AA3.29;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Sex;08:00:00;09:30:00;23/09/2022;Sala de Aulas normal;AA3.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Ter;11:00:00;12:30:00;06/12/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Ter;11:00:00;12:30:00;29/11/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Ter;11:00:00;12:30:00;22/11/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Ter;11:00:00;12:30:00;15/11/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Ter;11:00:00;12:30:00;08/11/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Ter;11:00:00;12:30:00;25/10/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Ter;11:00:00;12:30:00;18/10/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Ter;11:00:00;12:30:00;11/10/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Ter;11:00:00;12:30:00;04/10/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Ter;11:00:00;12:30:00;27/09/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;L0638PL24;GiA1;29;Ter;11:00:00;12:30:00;20/09/2022;Sala de Aulas normal;C3.01;54.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Seg;08:00:00;09:30:00;05/12/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Seg;08:00:00;09:30:00;28/11/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Seg;08:00:00;09:30:00;21/11/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Seg;08:00:00;09:30:00;14/11/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Seg;08:00:00;09:30:00;07/11/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Seg;08:00:00;09:30:00;31/10/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Seg;08:00:00;09:30:00;24/10/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Seg;08:00:00;09:30:00;17/10/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Seg;08:00:00;09:30:00;10/10/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Seg;08:00:00;09:30:00;03/10/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Seg;08:00:00;09:30:00;26/09/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Seg;08:00:00;09:30:00;19/09/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Seg;08:00:00;09:30:00;12/09/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Qui;08:00:00;09:30:00;24/11/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Qui;08:00:00;09:30:00;17/11/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Qui;08:00:00;09:30:00;10/11/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Qui;08:00:00;09:30:00;03/11/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Qui;08:00:00;09:30:00;27/10/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Qui;08:00:00;09:30:00;20/10/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Qui;08:00:00;09:30:00;13/10/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Qui;08:00:00;09:30:00;06/10/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Qui;08:00:00;09:30:00;29/09/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Qui;08:00:00;09:30:00;22/09/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LG, LGM;Marketing Operacional;MOpeTP05;GB2;40;Qui;08:00:00;09:30:00;15/09/2022;Sala de Aulas normal;1,00E+04;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MEInt;Antropologia, Cidadania e Direitos Humanos;02073TP03;MEIA2;33;Seg;20:30:00;22:30:00;28/11/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MEInt;Antropologia, Cidadania e Direitos Humanos;02073TP03;MEIA2;33;Seg;20:30:00;22:30:00;21/11/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MEInt;Antropologia, Cidadania e Direitos Humanos;02073TP03;MEIA2;33;Seg;20:30:00;22:30:00;14/11/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MEInt;Antropologia, Cidadania e Direitos Humanos;02073TP03;MEIA2;33;Seg;20:30:00;22:30:00;07/11/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MEInt;Antropologia, Cidadania e Direitos Humanos;02073TP03;MEIA2;33;Seg;20:30:00;22:30:00;31/10/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MEInt;Antropologia, Cidadania e Direitos Humanos;02073TP03;MEIA2;33;Seg;20:30:00;22:30:00;24/10/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MEInt;Antropologia, Cidadania e Direitos Humanos;02073TP03;MEIA2;33;Seg;20:30:00;22:30:00;17/10/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MEInt;Antropologia, Cidadania e Direitos Humanos;02073TP03;MEIA2;33;Seg;20:30:00;22:30:00;10/10/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MEInt;Antropologia, Cidadania e Direitos Humanos;02073TP03;MEIA2;33;Seg;20:30:00;22:30:00;03/10/2022;Sala Aulas Mestrado;C5.05;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
MEInt;Antropologia, Cidadania e Direitos Humanos;02073TP03;MEIA2;33;Seg;20:30:00;22:30:00;26/09/2022;Sala Aulas Mestrado;C5.05;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
LE, LFC, LG, LGM, LGIL;Introdução à Gestão;L0520PL09;GA5;40;Qua;13:00:00;14:30:00;14/12/2022;Sala de Aulas normal;C4.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LE, LFC, LG, LGM, LGIL;Introdução à Gestão;L0520PL09;GA5;40;Qua;13:00:00;14:30:00;07/12/2022;Sala de Aulas normal;C4.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LE, LFC, LG, LGM, LGIL;Introdução à Gestão;L0520PL09;GA5;40;Qua;13:00:00;14:30:00;30/11/2022;Sala de Aulas normal;C4.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LE, LFC, LG, LGM, LGIL;Introdução à Gestão;L0520PL09;GA5;40;Qua;13:00:00;14:30:00;23/11/2022;Sala de Aulas normal;C4.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LE, LFC, LG, LGM, LGIL;Introdução à Gestão;L0520PL09;GA5;40;Qua;13:00:00;14:30:00;16/11/2022;Sala de Aulas normal;C4.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LE, LFC, LG, LGM, LGIL;Introdução à Gestão;L0520PL09;GA5;40;Qua;13:00:00;14:30:00;09/11/2022;Sala de Aulas normal;C4.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LE, LFC, LG, LGM, LGIL;Introdução à Gestão;L0520PL09;GA5;40;Qua;13:00:00;14:30:00;02/11/2022;Sala de Aulas normal;C4.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LE, LFC, LG, LGM, LGIL;Introdução à Gestão;L0520PL09;GA5;40;Qua;13:00:00;14:30:00;26/10/2022;Sala de Aulas normal;C4.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LE, LFC, LG, LGM, LGIL;Introdução à Gestão;L0520PL09;GA5;40;Qua;13:00:00;14:30:00;19/10/2022;Sala de Aulas normal;C4.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LE, LFC, LG, LGM, LGIL;Introdução à Gestão;L0520PL09;GA5;40;Qua;13:00:00;14:30:00;12/10/2022;Sala de Aulas normal;C4.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LE, LFC, LG, LGM, LGIL;Introdução à Gestão;L0520PL09;GA5;40;Qua;13:00:00;14:30:00;28/09/2022;Sala de Aulas normal;C4.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC, LG, LGM, LGIL;Matemática;L5027T07;GA4, GA5;115;Qua;14:30:00;16:00:00;14/12/2022;Sala de Aulas normal;Auditório 2;122.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Matemática;L5027T07;GA4, GA5;115;Qua;14:30:00;16:00:00;07/12/2022;Sala de Aulas normal;Auditório 2;122.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Matemática;L5027T07;GA4, GA5;115;Qua;14:30:00;16:00:00;30/11/2022;Sala de Aulas normal;Auditório 2;122.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Matemática;L5027T07;GA4, GA5;115;Qua;14:30:00;16:00:00;23/11/2022;Sala de Aulas normal;Auditório 2;122.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Matemática;L5027T07;GA4, GA5;115;Qua;14:30:00;16:00:00;16/11/2022;Sala de Aulas normal;Auditório 2;122.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Matemática;L5027T07;GA4, GA5;115;Qua;14:30:00;16:00:00;09/11/2022;Sala de Aulas normal;Auditório 2;122.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Matemática;L5027T07;GA4, GA5;115;Qua;14:30:00;16:00:00;02/11/2022;Sala de Aulas normal;Auditório 2;122.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Matemática;L5027T07;GA4, GA5;115;Qua;14:30:00;16:00:00;26/10/2022;Sala de Aulas normal;Auditório 2;122.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Matemática;L5027T07;GA4, GA5;115;Qua;14:30:00;16:00:00;19/10/2022;Sala de Aulas normal;Auditório 2;122.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Matemática;L5027T07;GA4, GA5;115;Qua;14:30:00;16:00:00;12/10/2022;Sala de Aulas normal;Auditório 2;122.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Matemática;L5027T07;GA4, GA5;115;Qua;14:30:00;16:00:00;28/09/2022;Sala de Aulas normal;Auditório 2;122.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Matemática;L5027T07;GA4, GA5;115;Qua;14:30:00;16:00:00;21/09/2022;Sala de Aulas normal;Auditório 2;122.0;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Visualização e Interação Pessoa-Máquina;03738TP04;IGE-C3, IGE-C2, IGE-C1;45;Sex;16:00:00;17:30:00;02/12/2022;Sala de Aulas normal;1,00E+08;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Visualização e Interação Pessoa-Máquina;03738TP04;IGE-C3, IGE-C2, IGE-C1;45;Sex;16:00:00;17:30:00;25/11/2022;Sala de Aulas normal;1,00E+08;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Visualização e Interação Pessoa-Máquina;03738TP04;IGE-C3, IGE-C2, IGE-C1;45;Sex;16:00:00;17:30:00;18/11/2022;Sala de Aulas normal;1,00E+08;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Visualização e Interação Pessoa-Máquina;03738TP04;IGE-C3, IGE-C2, IGE-C1;45;Sex;16:00:00;17:30:00;11/11/2022;Sala de Aulas normal;1,00E+08;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Visualização e Interação Pessoa-Máquina;03738TP04;IGE-C3, IGE-C2, IGE-C1;45;Sex;16:00:00;17:30:00;04/11/2022;Sala de Aulas normal;1,00E+08;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
